buffer size, load %, latency ns
20, 50, 108839
20, 50, 87798
20, 50, 153191
20, 50, 127226
20, 50, 120326
20, 50, 151441
20, 50, 133450
20, 50, 125256
20, 50, 115434
20, 50, 124696
20, 50, 129135
20, 50, 124308
20, 50, 197850
20, 50, 198560
20, 50, 237329
20, 50, 227821
20, 50, 228242
20, 50, 227369
20, 50, 195636
20, 50, 120688
20, 50, 132527
20, 50, 118492
20, 50, 192432
20, 50, 199579
20, 50, 184217
20, 50, 218140
20, 50, 200879
20, 50, 179128
20, 50, 154201
20, 50, 155425
20, 50, 175838
20, 50, 210391
20, 50, 141474
20, 50, 139064
20, 50, 143027
20, 50, 112128
20, 50, 131515
20, 50, 122241
20, 50, 135500
20, 50, 147326
20, 50, 135318
20, 50, 134011
20, 50, 186789
20, 50, 181855
20, 50, 185766
20, 50, 231990
20, 50, 225832
20, 50, 167377
20, 50, 158711
20, 50, 136710
20, 50, 138650
20, 50, 178711
20, 50, 159145
20, 50, 160646
20, 50, 158908
20, 50, 145787
20, 50, 142955
20, 50, 122426
20, 50, 131079
20, 50, 113647
20, 50, 129351
20, 50, 160829
20, 50, 168157
20, 50, 193035
20, 50, 201293
20, 50, 195181
20, 50, 158202
20, 50, 158501
20, 50, 164963
20, 50, 149720
20, 50, 151667
20, 50, 187728
20, 50, 131450
20, 50, 170182
20, 50, 124724
20, 50, 125445
20, 50, 126496
20, 50, 133370
20, 50, 113322
20, 50, 131535
20, 50, 149492
20, 50, 156898
20, 50, 211634
20, 50, 200361
20, 50, 194848
20, 50, 208640
20, 50, 195255
20, 50, 211169
20, 50, 204267
20, 50, 200666
20, 50, 199182
20, 50, 198208
20, 50, 256108
20, 50, 285915
20, 50, 257217
20, 50, 270257
20, 50, 277042
20, 50, 217980
20, 50, 201647
20, 50, 191769
20, 50, 225538
20, 50, 260214
20, 50, 227250
20, 50, 214923
20, 50, 228275
20, 50, 221222
20, 50, 208713
20, 50, 170821
20, 50, 165877
20, 50, 209382
20, 50, 205308
20, 50, 231466
20, 50, 196709
20, 50, 198905
20, 50, 183240
20, 50, 189626
20, 50, 200707
20, 50, 160577
20, 50, 161046
20, 50, 181049
20, 50, 164347
20, 50, 202482
20, 50, 224304
20, 50, 225731
20, 50, 235522
20, 50, 183216
20, 50, 220169
20, 50, 205910
20, 50, 183622
20, 50, 208696
20, 50, 205378
20, 50, 220701
20, 50, 167277
20, 50, 192532
20, 50, 190629
20, 50, 182875
20, 50, 133052
20, 50, 123822
20, 50, 117022
20, 50, 128302
20, 50, 138525
20, 50, 168954
20, 50, 190573
20, 50, 188689
20, 50, 190790
20, 50, 182589
20, 50, 183730
20, 50, 176142
20, 50, 173733
20, 50, 173604
20, 50, 177360
20, 50, 201497
20, 50, 171955
20, 50, 153083
20, 50, 153682
20, 50, 164566
20, 50, 165680
20, 50, 145973
20, 50, 129765
20, 50, 136615
20, 50, 122211
20, 50, 175025
20, 50, 169258
20, 50, 155452
20, 50, 154552
20, 50, 152140
20, 50, 174947
20, 50, 168458
20, 50, 122858
20, 50, 139274
20, 50, 141689
20, 50, 165275
20, 50, 191297
20, 50, 170975
20, 50, 178912
20, 50, 179270
20, 50, 146292
20, 50, 131040
20, 50, 154287
20, 50, 112687
20, 50, 142087
20, 50, 166389
20, 50, 199306
20, 50, 215524
20, 50, 216522
20, 50, 214715
20, 50, 199276
20, 50, 181865
20, 50, 168133
20, 50, 179865
20, 50, 170040
20, 50, 198063
20, 50, 151271
20, 50, 169035
20, 50, 137892
20, 50, 154098
20, 50, 190924
20, 50, 157171
20, 50, 150501
20, 50, 144967
20, 50, 142429
20, 50, 146026
20, 50, 181580
20, 50, 185615
20, 50, 184587
20, 50, 181964
20, 50, 182886
20, 50, 141805
20, 50, 148714
20, 50, 137785
20, 50, 156220
20, 50, 205612
20, 50, 162878
20, 50, 167577
20, 50, 187513
20, 50, 152069
20, 50, 147050
20, 50, 149142
20, 50, 140680
20, 50, 144485
20, 50, 157672
20, 50, 174654
20, 50, 146714
20, 50, 204367
20, 50, 150573
20, 50, 142067
20, 50, 132345
20, 50, 157345
20, 50, 137867
20, 50, 188641
20, 50, 122492
20, 50, 162414
20, 50, 182624
20, 50, 194045
20, 50, 234722
20, 50, 212257
20, 50, 188574
20, 50, 171789
20, 50, 166859
20, 50, 165087
20, 50, 156620
20, 50, 204705
20, 50, 139030
20, 50, 151459
20, 50, 162277
20, 50, 149789
20, 50, 154704
20, 50, 150303
20, 50, 147961
20, 50, 166492
20, 50, 142651
20, 50, 119659
20, 50, 196505
20, 50, 143035
20, 50, 196589
20, 50, 149980
20, 50, 127837
20, 50, 169858
20, 50, 125764
20, 50, 130256
20, 50, 118179
20, 50, 188883
20, 80, 1237245
20, 80, 756337
20, 80, 956384
20, 80, 740744
20, 80, 743813
20, 80, 707869
20, 80, 1017534
20, 80, 1045537
20, 80, 1022117
20, 80, 983953
20, 80, 418203
20, 80, 404472
20, 80, 390767
20, 80, 419658
20, 80, 419439
20, 80, 416009
20, 80, 402777
20, 80, 399687
20, 80, 402708
20, 80, 421916
20, 80, 484496
20, 80, 442420
20, 80, 458977
20, 80, 406459
20, 80, 390436
20, 80, 393811
20, 80, 420900
20, 80, 449943
20, 80, 448654
20, 80, 465060
20, 80, 409568
20, 80, 447986
20, 80, 438169
20, 80, 449984
20, 80, 409603
20, 80, 422233
20, 80, 439007
20, 80, 458766
20, 80, 469747
20, 80, 473789
20, 80, 457196
20, 80, 451796
20, 80, 423879
20, 80, 439642
20, 80, 417067
20, 80, 431300
20, 80, 429611
20, 80, 432864
20, 80, 449441
20, 80, 450272
20, 80, 438513
20, 80, 459270
20, 80, 413254
20, 80, 457750
20, 80, 458563
20, 80, 489621
20, 80, 476485
20, 80, 415297
20, 80, 424181
20, 80, 387978
20, 80, 473877
20, 80, 424185
20, 80, 442493
20, 80, 441781
20, 80, 445242
20, 80, 478859
20, 80, 448107
20, 80, 475308
20, 80, 453312
20, 80, 439085
20, 80, 430344
20, 80, 448412
20, 80, 497273
20, 80, 457868
20, 80, 458869
20, 80, 418750
20, 80, 433804
20, 80, 428946
20, 80, 445097
20, 80, 455886
20, 80, 455963
20, 80, 467791
20, 80, 464327
20, 80, 437068
20, 80, 420460
20, 80, 425385
20, 80, 418533
20, 80, 444816
20, 80, 479547
20, 80, 501102
20, 80, 405931
20, 80, 417345
20, 80, 391548
20, 80, 468569
20, 80, 426897
20, 80, 393272
20, 80, 392574
20, 80, 429092
20, 80, 401411
20, 80, 420636
20, 80, 364900
20, 80, 363125
20, 80, 383205
20, 80, 368209
20, 80, 413149
20, 80, 403735
20, 80, 429955
20, 80, 420981
20, 80, 388167
20, 80, 395421
20, 80, 207375
20, 80, 242394
20, 80, 190669
20, 80, 204892
20, 80, 210626
20, 80, 174157
20, 80, 218989
20, 80, 192636
20, 80, 194886
20, 80, 205864
20, 80, 243642
20, 80, 243792
20, 80, 219451
20, 80, 243896
20, 80, 243507
20, 80, 242495
20, 80, 273966
20, 80, 267769
20, 80, 241821
20, 80, 243071
20, 80, 204717
20, 80, 225965
20, 80, 195254
20, 80, 199571
20, 80, 199852
20, 80, 204660
20, 80, 211813
20, 80, 234932
20, 80, 226892
20, 80, 191565
20, 80, 211994
20, 80, 200829
20, 80, 224935
20, 80, 227674
20, 80, 216390
20, 80, 179892
20, 80, 219222
20, 80, 185714
20, 80, 198066
20, 80, 176614
20, 80, 137624
20, 80, 132064
20, 80, 151450
20, 80, 152248
20, 80, 130816
20, 80, 144543
20, 80, 163555
20, 80, 142519
20, 80, 143552
20, 80, 138671
20, 80, 207260
20, 80, 177951
20, 80, 172367
20, 80, 168470
20, 80, 166976
20, 80, 196212
20, 80, 173719
20, 80, 189348
20, 80, 176437
20, 80, 169221
20, 80, 192552
20, 80, 192077
20, 80, 212818
20, 80, 226796
20, 80, 196092
20, 80, 195275
20, 80, 194070
20, 80, 192243
20, 80, 211980
20, 80, 227486
20, 80, 127577
20, 80, 152338
20, 80, 155513
20, 80, 145220
20, 80, 157502
20, 80, 130240
20, 80, 153858
20, 80, 128500
20, 80, 126748
20, 80, 145315
20, 80, 164753
20, 80, 204476
20, 80, 172117
20, 80, 179138
20, 80, 179898
20, 80, 163561
20, 80, 174299
20, 80, 192109
20, 80, 201705
20, 80, 198253
20, 80, 133315
20, 80, 142097
20, 80, 151816
20, 80, 161429
20, 80, 136142
20, 80, 139759
20, 80, 150726
20, 80, 144294
20, 80, 147720
20, 80, 143377
20, 80, 139854
20, 80, 166792
20, 80, 171247
20, 80, 171783
20, 80, 146283
20, 80, 181837
20, 80, 179598
20, 80, 179828
20, 80, 181142
20, 80, 168202
20, 80, 129231
20, 80, 134235
20, 80, 134093
20, 80, 133921
20, 80, 131512
20, 80, 150551
20, 80, 129453
20, 80, 130243
20, 80, 131263
20, 80, 127382
20, 80, 130070
20, 80, 145995
20, 80, 145532
20, 80, 181580
20, 80, 168243
20, 80, 165083
20, 80, 161918
20, 80, 159951
20, 80, 150619
20, 80, 155318
20, 80, 124955
20, 80, 135232
20, 80, 132556
20, 80, 135488
20, 80, 128768
20, 80, 136420
20, 80, 125598
20, 80, 142170
20, 80, 138386
20, 80, 138007
20, 80, 197530
20, 80, 220507
20, 80, 215455
20, 80, 168883
20, 80, 172719
20, 80, 168557
20, 80, 200093
20, 80, 217579
20, 80, 205799
20, 80, 186832
20, 80, 150923
20, 80, 163176
20, 80, 179597
20, 80, 198638
20, 80, 199924
20, 80, 213613
20, 80, 174904
20, 80, 171018
20, 80, 166375
20, 80, 170765
20, 80, 125434
20, 80, 174481
20, 80, 167126
20, 80, 145595
20, 80, 158400
20, 80, 158483
20, 80, 158483
20, 80, 141189
20, 80, 163804
20, 80, 172035
20, 80, 148747
20, 80, 134073
20, 80, 147191
20, 80, 141533
20, 80, 140441
20, 80, 155068
20, 80, 139871
20, 80, 147105
20, 80, 153610
20, 80, 153500
20, 80, 177250
20, 80, 177756
20, 80, 164007
20, 80, 188427
20, 80, 183302
20, 80, 180266
20, 80, 179807
20, 80, 189135
20, 80, 190882
20, 80, 191442
20, 80, 148810
20, 80, 184489
20, 80, 205838
20, 80, 199617
20, 80, 196884
20, 80, 194381
20, 80, 202469
20, 80, 193911
20, 80, 193146
20, 80, 160064
20, 80, 171976
20, 80, 175503
20, 80, 190304
20, 80, 156996
20, 80, 155818
20, 80, 155514
20, 80, 156357
20, 80, 169311
20, 80, 173562
20, 80, 169731
20, 80, 146993
20, 80, 162574
20, 80, 149797
20, 80, 144796
20, 80, 147375
20, 80, 165126
20, 80, 175718
20, 80, 161634
20, 80, 174854
20, 80, 172483
20, 80, 148849
20, 80, 190701
20, 80, 176711
20, 80, 167683
20, 80, 166724
20, 80, 177075
20, 80, 181099
20, 80, 182129
20, 80, 183412
20, 80, 176821
20, 80, 188966
20, 80, 200760
20, 80, 221002
20, 80, 207218
20, 80, 206081
20, 80, 192999
20, 80, 200887
20, 80, 206008
20, 80, 201084
20, 80, 214747
20, 80, 168276
20, 80, 166672
20, 80, 167777
20, 80, 169796
20, 80, 169217
20, 80, 162540
20, 80, 162110
20, 80, 162770
20, 80, 157222
20, 80, 159661
20, 80, 165764
20, 80, 174762
20, 80, 179290
20, 80, 175992
20, 80, 174939
20, 80, 179711
20, 80, 171914
20, 80, 195509
20, 80, 185505
20, 80, 183726
20, 80, 173199
20, 80, 162753
20, 80, 204932
20, 80, 202216
20, 80, 176984
20, 80, 179409
20, 80, 169847
20, 80, 156452
20, 80, 175776
20, 80, 170138
20, 80, 127211
20, 80, 159450
20, 80, 150017
20, 80, 149844
20, 80, 147812
20, 80, 139428
20, 80, 137599
20, 80, 177603
20, 80, 170547
20, 80, 152662
20, 80, 133560
20, 80, 137224
20, 80, 123621
20, 80, 150848
20, 80, 148060
20, 80, 134131
20, 80, 162961
20, 80, 141306
20, 80, 141513
20, 80, 137447
20, 80, 188650
20, 80, 190831
20, 80, 191581
20, 80, 193777
20, 80, 204012
20, 80, 195162
20, 80, 193483
20, 80, 181083
20, 80, 187578
20, 80, 186413
20, 80, 147185
20, 80, 125910
20, 80, 117996
20, 80, 145966
20, 80, 137674
20, 80, 134618
20, 80, 149058
20, 80, 131774
20, 80, 125937
20, 80, 125408
20, 80, 138530
20, 80, 140929
20, 80, 127558
20, 80, 127776
20, 80, 125996
20, 80, 127028
20, 80, 138174
20, 80, 137269
20, 80, 142475
20, 80, 130519
20, 80, 183115
20, 80, 159985
20, 80, 188399
20, 80, 185483
20, 80, 185569
20, 80, 181517
20, 80, 196057
20, 80, 174849
20, 80, 199188
20, 80, 196953
20, 80, 156190
20, 80, 146404
20, 80, 145059
20, 80, 144516
20, 80, 153141
20, 80, 148072
20, 80, 151019
20, 80, 148007
20, 80, 147800
20, 80, 150356
20, 80, 126361
20, 80, 137929
20, 80, 129995
20, 80, 129683
20, 80, 131429
20, 80, 133909
20, 80, 133935
20, 80, 129669
20, 80, 128254
20, 80, 142307
20, 80, 126014
20, 80, 133541
20, 80, 135759
20, 80, 135406
20, 80, 129473
20, 80, 129873
20, 80, 134525
20, 80, 129364
20, 80, 131852
20, 80, 133425
20, 80, 152825
20, 80, 147837
20, 80, 143289
20, 80, 155765
20, 80, 141181
20, 80, 153304
20, 80, 152645
20, 80, 128428
20, 80, 124123
20, 80, 137025
20, 80, 185563
20, 80, 161367
20, 80, 185769
20, 80, 160792
20, 80, 177062
20, 80, 172258
20, 80, 161759
20, 80, 162681
20, 80, 182664
20, 80, 161893
20, 80, 195413
20, 80, 216086
20, 80, 207999
20, 80, 199861
20, 80, 204350
20, 80, 203931
20, 80, 209353
20, 80, 208883
20, 80, 197364
20, 80, 205873
20, 80, 196155
20, 80, 212762
20, 80, 156367
20, 80, 177243
20, 80, 185081
20, 80, 210692
20, 80, 209358
20, 80, 210789
20, 80, 213986
20, 80, 207080
20, 80, 130892
20, 80, 131575
20, 80, 131639
20, 80, 134837
20, 80, 156455
20, 80, 145847
20, 80, 140151
20, 80, 135841
20, 80, 134956
20, 80, 137401
20, 80, 197630
20, 80, 213617
20, 80, 177513
20, 80, 219979
20, 80, 178462
20, 80, 201808
20, 80, 196580
20, 80, 200982
20, 80, 199875
20, 80, 211966
20, 80, 152987
20, 80, 148019
20, 80, 181676
20, 80, 175724
20, 80, 158682
20, 80, 202830
20, 80, 189234
20, 80, 174696
20, 80, 155720
20, 80, 157557
20, 80, 117473
20, 80, 127113
20, 80, 130371
20, 80, 117398
20, 80, 128181
20, 80, 126526
20, 80, 159279
20, 80, 157756
20, 80, 131337
20, 80, 148254
20, 80, 185229
20, 80, 168259
20, 80, 169895
20, 80, 171258
20, 80, 183365
20, 80, 186588
20, 80, 186654
20, 80, 190973
20, 80, 186182
20, 80, 188025
20, 80, 132885
20, 80, 135532
20, 80, 135601
20, 80, 135602
20, 80, 139235
20, 80, 133031
20, 80, 133270
20, 80, 134081
20, 80, 145542
20, 80, 134641
20, 80, 173067
20, 80, 169475
20, 80, 170213
20, 80, 171117
20, 80, 181785
20, 80, 183319
20, 80, 182984
20, 80, 181820
20, 80, 173262
20, 80, 174841
20, 80, 198101
20, 80, 199245
20, 80, 218661
20, 80, 213349
20, 80, 193444
20, 80, 207938
20, 80, 231709
20, 80, 225740
20, 80, 220179
20, 80, 203350
20, 80, 115830
20, 80, 135511
20, 80, 143077
20, 80, 149810
20, 80, 151515
20, 80, 145580
20, 80, 143180
20, 80, 156967
20, 80, 146215
20, 80, 123681
20, 80, 131270
20, 80, 135706
20, 80, 141370
20, 80, 123547
20, 80, 124016
20, 80, 124379
20, 80, 128035
20, 80, 129641
20, 80, 134752
20, 80, 113269
20, 80, 129847
20, 80, 126780
20, 80, 127497
20, 80, 130657
20, 80, 121696
20, 80, 120513
20, 80, 120304
20, 80, 120785
20, 80, 130343
20, 80, 131648
20, 80, 164445
20, 80, 160952
20, 80, 170256
20, 80, 171907
20, 80, 172874
20, 80, 184343
20, 80, 185685
20, 80, 164358
20, 80, 154881
20, 80, 167064
20, 80, 174197
20, 80, 161992
20, 80, 162058
20, 80, 153723
20, 80, 162512
20, 80, 153405
20, 80, 163385
20, 80, 152523
20, 80, 177336
20, 80, 164726
20, 80, 131080
20, 80, 130881
20, 80, 131462
20, 80, 131879
20, 80, 131732
20, 80, 129291
20, 80, 128516
20, 80, 128114
20, 80, 127874
20, 80, 147953
20, 80, 151946
20, 80, 154664
20, 80, 175494
20, 80, 179462
20, 80, 169358
20, 80, 193254
20, 80, 156879
20, 80, 161078
20, 80, 152504
20, 80, 166592
20, 80, 118536
20, 80, 118235
20, 80, 144003
20, 80, 121807
20, 80, 124247
20, 80, 123282
20, 80, 131179
20, 80, 128740
20, 80, 139291
20, 80, 119730
20, 80, 138567
20, 80, 141831
20, 80, 147223
20, 80, 149098
20, 80, 173632
20, 80, 143798
20, 80, 130303
20, 80, 136024
20, 80, 137897
20, 80, 140510
20, 80, 129547
20, 80, 136033
20, 80, 135979
20, 80, 135518
20, 80, 134791
20, 80, 129479
20, 80, 129733
20, 80, 127682
20, 80, 142548
20, 80, 131823
20, 80, 140952
20, 80, 158528
20, 80, 158541
20, 80, 132685
20, 80, 131132
20, 80, 147042
20, 80, 132851
20, 80, 131859
20, 80, 143642
20, 80, 162928
20, 80, 198970
20, 80, 172862
20, 80, 171360
20, 80, 172499
20, 80, 187370
20, 80, 184301
20, 80, 182768
20, 80, 189067
20, 80, 199880
20, 80, 195544
20, 80, 136648
20, 80, 167494
20, 80, 151189
20, 80, 149142
20, 80, 148512
20, 80, 142002
20, 80, 134671
20, 80, 133729
20, 80, 149835
20, 80, 168160
20, 80, 134735
20, 80, 146480
20, 80, 137771
20, 80, 151732
20, 80, 133796
20, 80, 135666
20, 80, 128888
20, 80, 128746
20, 80, 128562
20, 80, 134741
20, 80, 136871
20, 80, 136841
20, 80, 156043
20, 80, 150137
20, 80, 137427
20, 80, 130285
20, 80, 129872
20, 80, 133937
20, 80, 131457
20, 80, 152445
20, 80, 127839
20, 80, 130478
20, 80, 151244
20, 80, 130345
20, 80, 144923
20, 80, 155784
20, 80, 140931
20, 80, 140161
20, 80, 130297
20, 80, 128471
20, 80, 133906
20, 80, 132463
20, 80, 131731
20, 80, 131256
20, 80, 132560
20, 80, 153490
20, 80, 151379
20, 80, 151285
20, 80, 136706
20, 80, 152040
20, 80, 187471
20, 80, 171802
20, 80, 180988
20, 80, 174249
20, 80, 155156
20, 80, 181820
20, 80, 166865
20, 80, 167766
20, 80, 166381
20, 80, 157832
20, 80, 152024
20, 80, 163178
20, 80, 164295
20, 80, 162329
20, 80, 165251
20, 80, 157781
20, 80, 151704
20, 80, 152209
20, 80, 150053
20, 80, 150824
20, 80, 142599
20, 80, 146118
20, 80, 134094
20, 80, 129192
20, 80, 127233
20, 80, 144785
20, 80, 124086
20, 80, 142692
20, 80, 123582
20, 80, 141616
20, 80, 147865
20, 80, 142590
20, 80, 141195
20, 80, 130081
20, 80, 127029
20, 80, 131942
20, 80, 126995
20, 80, 151483
20, 80, 123975
20, 80, 123784
20, 80, 151717
20, 80, 150596
20, 80, 144963
20, 80, 144602
20, 80, 144501
20, 80, 164551
20, 80, 156403
20, 80, 156848
20, 80, 155145
20, 80, 155023
20, 80, 122659
20, 80, 125049
20, 80, 140686
20, 80, 147998
20, 80, 144448
20, 80, 136869
20, 80, 147851
20, 80, 147327
20, 80, 122360
20, 80, 120221
20, 80, 199543
20, 80, 201313
20, 80, 164634
20, 80, 172573
20, 80, 174673
20, 80, 175044
20, 80, 196553
20, 80, 192618
20, 80, 168124
20, 80, 203924
20, 80, 121085
20, 80, 134244
20, 80, 139395
20, 80, 154757
20, 80, 145086
20, 80, 142612
20, 80, 130333
20, 80, 130649
20, 80, 149078
20, 80, 131468
20, 80, 134979
20, 80, 144654
20, 80, 145241
20, 80, 134979
20, 80, 136750
20, 80, 120092
20, 80, 133632
20, 80, 144757
20, 80, 142042
20, 80, 134021
20, 80, 153859
20, 80, 138676
20, 80, 151516
20, 80, 150255
20, 80, 130892
20, 80, 143535
20, 80, 144835
20, 80, 149244
20, 80, 145142
20, 80, 143070
20, 80, 166192
20, 80, 188871
20, 80, 196425
20, 80, 212971
20, 80, 215259
20, 80, 199387
20, 80, 179572
20, 80, 177589
20, 80, 175745
20, 80, 166407
20, 80, 132199
20, 80, 132538
20, 80, 146259
20, 80, 111492
20, 80, 128131
20, 80, 110056
20, 80, 141113
20, 80, 127630
20, 80, 131877
20, 80, 132265
20, 80, 167943
20, 80, 157048
20, 80, 166922
20, 80, 195307
20, 80, 139956
20, 80, 180486
20, 80, 183554
20, 80, 158543
20, 80, 171065
20, 80, 177982
20, 80, 157334
20, 80, 173253
20, 80, 147553
20, 80, 173513
20, 80, 164768
20, 80, 154376
20, 80, 168670
20, 80, 168506
20, 80, 158883
20, 80, 156113
20, 80, 129931
20, 80, 116675
20, 80, 126062
20, 80, 125274
20, 80, 155300
20, 80, 148953
20, 80, 153585
20, 80, 145441
20, 80, 133485
20, 80, 123904
20, 80, 235452
20, 80, 194598
20, 80, 223811
20, 80, 222365
20, 80, 220521
20, 80, 182213
20, 80, 186044
20, 80, 229803
20, 80, 267914
20, 80, 237358
20, 80, 137136
20, 80, 135675
20, 80, 133633
20, 80, 120750
20, 80, 121437
20, 80, 120170
20, 80, 117559
20, 80, 119115
20, 80, 136878
20, 80, 137138
20, 80, 164267
20, 80, 165592
20, 80, 185233
20, 80, 158587
20, 80, 180817
20, 80, 158938
20, 80, 151348
20, 80, 157719
20, 80, 155058
20, 80, 156109
20, 80, 155674
20, 80, 128018
20, 80, 126993
20, 80, 125464
20, 80, 125854
20, 80, 131909
20, 80, 153115
20, 80, 152621
20, 80, 136398
20, 80, 157191
20, 80, 171468
20, 80, 132925
20, 80, 139572
20, 80, 140353
20, 80, 163444
20, 80, 148345
20, 80, 137091
20, 80, 145801
20, 80, 144812
20, 80, 145129
20, 80, 251999
20, 80, 245406
20, 80, 246168
20, 80, 217707
20, 80, 232214
20, 80, 245045
20, 80, 242011
20, 80, 229411
20, 80, 260882
20, 80, 258552
20, 80, 135476
20, 80, 135269
20, 80, 152661
20, 80, 136222
20, 80, 135919
20, 80, 144231
20, 80, 158795
20, 80, 133177
20, 80, 135670
20, 80, 135951
20, 80, 134427
20, 80, 160481
20, 80, 137428
20, 80, 137636
20, 80, 145399
20, 80, 129117
20, 80, 130322
20, 80, 130817
20, 80, 132822
20, 80, 132068
20, 80, 190418
20, 80, 188111
20, 80, 197850
20, 80, 199542
20, 80, 178970
20, 80, 166053
20, 80, 162482
20, 80, 161177
20, 80, 167693
20, 80, 173038
5, 10, 0
5, 10, 36886
5, 10, 36824
5, 10, 36859
5, 10, 36971
5, 10, 37922
5, 10, 38249
5, 10, 38933
5, 10, 39194
5, 10, 39503
5, 10, 36173
5, 10, 35791
5, 10, 36354
5, 10, 38526
5, 10, 39320
5, 10, 36514
5, 10, 38238
5, 10, 38148
5, 10, 38289
5, 10, 38745
5, 10, 35427
5, 10, 35288
5, 10, 35346
5, 10, 35348
5, 10, 35349
5, 10, 37066
5, 10, 37368
5, 10, 37295
5, 10, 37181
5, 10, 37151
5, 10, 36314
5, 10, 36089
5, 10, 36031
5, 10, 35815
5, 10, 35548
5, 10, 36231
5, 10, 36112
5, 10, 36231
5, 10, 36188
5, 10, 36383
5, 10, 36085
5, 10, 35910
5, 10, 36258
5, 10, 36191
5, 10, 36210
5, 10, 35941
5, 10, 36098
5, 10, 38308
5, 10, 38202
5, 10, 38952
5, 10, 35834
5, 10, 36673
5, 10, 36571
5, 10, 36915
5, 10, 36803
5, 10, 40222
5, 10, 49974
5, 10, 49847
5, 10, 50911
5, 10, 51872
5, 10, 36923
5, 10, 37238
5, 10, 37187
5, 10, 37551
5, 10, 38823
5, 10, 35264
5, 10, 35338
5, 10, 36347
5, 10, 58961
5, 10, 60290
5, 10, 37270
5, 10, 36998
5, 10, 36940
5, 10, 36782
5, 10, 37119
5, 10, 36208
5, 10, 36135
5, 10, 36247
5, 10, 36135
5, 10, 37943
5, 10, 36786
5, 10, 36375
5, 10, 37093
5, 10, 37410
5, 10, 59450
5, 10, 35075
5, 10, 35416
5, 10, 35043
5, 10, 36800
5, 10, 35486
5, 10, 36313
5, 10, 36259
5, 10, 36350
5, 10, 36063
5, 10, 36344
5, 10, 36266
5, 10, 36427
5, 10, 36331
5, 10, 36824
5, 10, 39275
5, 10, 36031
5, 10, 36088
5, 10, 36162
5, 10, 36029
5, 10, 36066
5, 10, 36519
5, 10, 36619
5, 10, 36529
5, 10, 36579
5, 10, 36603
5, 10, 35790
5, 10, 35496
5, 10, 35445
5, 10, 35158
5, 10, 35417
5, 10, 37260
5, 10, 36745
5, 10, 37222
5, 10, 37026
5, 10, 37338
5, 10, 36357
5, 10, 36317
5, 10, 36565
5, 10, 36616
5, 10, 36963
5, 10, 35824
5, 10, 36001
5, 10, 36218
5, 10, 37107
5, 10, 37741
5, 10, 35866
5, 10, 35493
5, 10, 35585
5, 10, 35399
5, 10, 36046
5, 10, 36475
5, 10, 36180
5, 10, 37652
5, 10, 37489
5, 10, 36466
5, 10, 36598
5, 10, 40332
5, 10, 41064
5, 10, 40825
5, 10, 41234
5, 10, 36140
5, 10, 36103
5, 10, 37215
5, 10, 37645
5, 10, 38974
5, 10, 38953
5, 10, 47461
5, 10, 48152
5, 10, 48677
5, 10, 39825
5, 10, 37244
5, 10, 39428
5, 10, 40152
5, 10, 39872
5, 10, 40462
5, 10, 39541
5, 10, 47869
5, 10, 75780
5, 10, 76734
5, 10, 77441
5, 10, 35617
5, 10, 36192
5, 10, 36331
5, 10, 36500
5, 10, 37015
5, 10, 34612
5, 10, 34918
5, 10, 35207
5, 10, 35046
5, 10, 35710
5, 10, 44245
5, 10, 117647
5, 10, 113280
5, 10, 116772
5, 10, 118229
5, 10, 35841
5, 10, 48102
5, 10, 47090
5, 10, 45731
5, 10, 44359
5, 10, 35848
5, 10, 78305
5, 10, 78179
5, 10, 78004
5, 10, 54476
5, 10, 38104
5, 10, 39018
5, 10, 39540
5, 10, 39072
5, 10, 38618
5, 10, 35666
5, 10, 40636
5, 10, 41523
5, 10, 41638
5, 10, 41349
5, 10, 38680
5, 10, 44913
5, 10, 44353
5, 10, 43901
5, 10, 43928
5, 10, 36412
5, 10, 36489
5, 10, 88826
5, 10, 91735
5, 10, 70681
5, 10, 36440
5, 10, 36592
5, 10, 36695
5, 10, 36064
5, 10, 35976
5, 10, 36299
5, 10, 35872
5, 10, 35898
5, 10, 35524
5, 10, 35800
5, 10, 35964
5, 10, 35860
5, 10, 36193
5, 10, 36490
5, 10, 36265
5, 10, 35760
5, 10, 36026
5, 10, 36396
5, 10, 37082
5, 10, 60861
5, 10, 36881
5, 10, 37328
5, 10, 37016
5, 10, 37322
5, 10, 37319
5, 10, 36649
5, 10, 37173
5, 10, 62247
5, 10, 37577
5, 10, 37260
5, 10, 35013
5, 10, 35523
5, 10, 35495
5, 10, 35088
5, 10, 35071
5, 10, 36048
5, 10, 175453
5, 10, 176777
5, 10, 187123
5, 10, 189071
5, 10, 49209
5, 10, 48980
5, 10, 49304
5, 10, 49476
5, 10, 49558
5, 10, 36991
5, 10, 37416
5, 10, 37880
5, 10, 37926
5, 10, 38216
5, 10, 35582
5, 10, 37527
5, 10, 37859
5, 10, 37996
5, 10, 37016
5, 10, 37127
5, 10, 36797
5, 10, 36893
5, 10, 36225
5, 10, 36171
5, 10, 41672
5, 10, 35814
5, 10, 36120
5, 10, 35783
5, 10, 35829
5, 10, 36318
5, 10, 36226
5, 10, 36693
5, 10, 37134
5, 10, 37189
5, 10, 35531
5, 10, 36017
5, 10, 35912
5, 10, 37458
5, 10, 37814
5, 10, 36399
5, 10, 36654
5, 10, 36778
5, 10, 37120
5, 10, 36901
5, 10, 36746
